ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901987	GO:1901987	regulation of cell cycle phase transition	49/899	464/17913	7.17359708607673e-07	5.70712568175907e-05	5.20163157130188e-05	CDC20/CCNB1/PLK1/UBE2C/EZH2/TPX2/NEK2/CNOT11/AURKB/ANLN/BUB1B/DLGAP5/CDC6/E2F8/CENPF/TFAP4/CDC25C/HMMR/GTSE1/CDCA5/CDT1/NDC80/DONSON/AURKA/SOX4/CCNE1/KNTC1/KIF14/TTK/MAD2L1/CDK1/CHEK1/ESPL1/BLM/TRIP13/FAM83D/DTL/PLK4/CHEK2/CENPE/TICRR/CLSPN/TUBG1/OVOL1/E2F7/E2F1/CDKN2A/SFN/UBD	49
GO:0007062	GO:0007062	sister chromatid cohesion	13/899	50/17913	7.39064671605727e-07	5.78496911500418e-05	5.27258022086123e-05	CDC20/PLK1/CDCA5/SGO1/BUB1/FEN1/KIF22/ESPL1/DDX11/HASPIN/DSCC1/SGO2/HORMAD1	13
GO:1901990	GO:1901990	regulation of mitotic cell cycle phase transition	46/899	428/17913	9.62667187267028e-07	7.4155934282649e-05	6.75877614184804e-05	CDC20/CCNB1/PLK1/UBE2C/EZH2/TPX2/NEK2/CNOT11/AURKB/ANLN/BUB1B/DLGAP5/CDC6/E2F8/CENPF/TFAP4/CDC25C/HMMR/GTSE1/CDCA5/CDT1/NDC80/DONSON/AURKA/SOX4/CCNE1/KNTC1/KIF14/TTK/MAD2L1/CDK1/ESPL1/BLM/TRIP13/DTL/PLK4/CHEK2/CENPE/TICRR/CLSPN/TUBG1/E2F7/E2F1/CDKN2A/SFN/UBD	46
GO:0006270	GO:0006270	DNA replication initiation	10/899	30/17913	1.15647863624286e-06	8.25351591424497e-05	7.52248177940013e-05	CDC6/MCM4/CDT1/CCNE1/POLE2/MCM2/MCM6/TICRR/CCNE2/MCM7	10
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint	10/899	30/17913	1.15647863624286e-06	8.25351591424497e-05	7.52248177940013e-05	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0031577	GO:0031577	spindle checkpoint	10/899	30/17913	1.15647863624286e-06	8.25351591424497e-05	7.52248177940013e-05	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0071173	GO:0071173	spindle assembly checkpoint	10/899	30/17913	1.15647863624286e-06	8.25351591424497e-05	7.52248177940013e-05	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0071174	GO:0071174	mitotic spindle checkpoint	10/899	30/17913	1.15647863624286e-06	8.25351591424497e-05	7.52248177940013e-05	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0033046	GO:0033046	negative regulation of sister chromatid segregation	11/899	37/17913	1.22934483014972e-06	8.64639197205302e-05	7.88055984178356e-05	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/ESPL1/TRIP13	11
GO:0030199	GO:0030199	collagen fibril organization	12/899	45/17913	1.46981736223863e-06	0.000101900337984915	9.28747752801012e-05	MMP11/P3H4/COL1A1/GREM1/COL3A1/ADAMTS14/COL11A1/COL5A2/COL5A1/COMP/LOXL2/COL1A2	12
GO:0051985	GO:0051985	negative regulation of chromosome segregation	11/899	38/17913	1.65215241632163e-06	0.000112928108118435	0.000102925788782558	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/ESPL1/TRIP13	11
GO:0010948	GO:0010948	negative regulation of cell cycle process	39/899	344/17913	1.75344339161829e-06	0.00011818695527116	0.000107718846952924	CDC20/CCNB1/PLK1/EZH2/NEK2/CNOT11/RRM2/KAT2A/AURKB/E2F8/CENPF/TFAP4/CDC25C/GTSE1/CDT1/NDC80/DONSON/CCNF/AURKA/SOX4/TTK/MAD2L1/CDK1/RAD51/CHEK1/ESPL1/BLM/TRIP13/DTL/CHEK2/TICRR/CLSPN/OVOL1/E2F7/E2F1/MIF/CDKN2A/SFN/HORMAD1	39
GO:1903046	GO:1903046	meiotic cell cycle process	23/899	151/17913	1.86373414358216e-06	0.000123900024641154	0.000112925895765425	TOP2A/CDC20/PLK1/C11orf80/NCAPH/P3H4/ASPM/AURKA/SGO1/TTK/FANCA/FANCD2/ESPL1/BRIP1/TRIP13/TDRKH/FIGNL1/TUBG1/OVOL1/SGO2/SYCE3/HORMAD1/BRDT	23
GO:0045841	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	10/899	32/17913	2.26566882802088e-06	0.000146603877631805	0.00013361881284693	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:2000816	GO:2000816	negative regulation of mitotic sister chromatid separation	10/899	32/17913	2.26566882802088e-06	0.000146603877631805	0.00013361881284693	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0051310	GO:0051310	metaphase plate congression	13/899	55/17913	2.39383405804216e-06	0.000152858903732613	0.000139319815954199	CDCA8/CCNB1/SPAG5/KIF2C/CENPF/CDCA5/CDT1/NDC80/KIFC1/KIF14/KIF22/FAM83D/CENPE	13
GO:0072401	GO:0072401	signal transduction involved in DNA integrity checkpoint	15/899	73/17913	2.71876826045815e-06	0.000169156184205172	0.000154173606348787	CCNB1/PLK1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK1/DTL/CHEK2/E2F7/E2F1/SFN	15
GO:0072422	GO:0072422	signal transduction involved in DNA damage checkpoint	15/899	73/17913	2.71876826045815e-06	0.000169156184205172	0.000154173606348787	CCNB1/PLK1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK1/DTL/CHEK2/E2F7/E2F1/SFN	15
GO:0051383	GO:0051383	kinetochore organization	8/899	20/17913	2.86454425908958e-06	0.00017597004163749	0.000160383943726774	CENPF/CDT1/NDC80/CENPA/CENPK/CENPE/CENPH/CENPW	8
GO:1902100	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	10/899	33/17913	3.1051994020696e-06	0.000186043613558565	0.000169565274691312	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:1905819	GO:1905819	negative regulation of chromosome separation	10/899	33/17913	3.1051994020696e-06	0.000186043613558565	0.000169565274691312	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0072395	GO:0072395	signal transduction involved in cell cycle checkpoint	15/899	74/17913	3.25364815395634e-06	0.000192560420623782	0.000175504872181316	CCNB1/PLK1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK1/DTL/CHEK2/E2F7/E2F1/SFN	15
GO:0033048	GO:0033048	negative regulation of mitotic sister chromatid segregation	10/899	35/17913	5.61984388695217e-06	0.000328591594980468	0.000299487431997121	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/TRIP13	10
GO:0000076	GO:0000076	DNA replication checkpoint	6/899	11/17913	5.84257475681976e-06	0.000337547801129122	0.000307650365014494	CDC6/CDC45/CDT1/DNA2/TICRR/CLSPN	6
GO:0034501	GO:0034501	protein localization to kinetochore	7/899	16/17913	6.01447331643797e-06	0.000343391047113806	0.000312976060379844	AURKB/CDT1/NDC80/TTK/CDK1/KNL1/HASPIN	7
GO:0051052	GO:0051052	regulation of DNA metabolic process	42/899	403/17913	6.18368224013408e-06	0.000348946626876403	0.000318039568825501	NEK2/AURKB/CDC6/E2F8/CCT3/FOXM1/CCNA2/GNL3/CBX8/CDT1/DONSON/DKC1/KPNA2/DNA2/TIMELESS/CDK1/RAD51/CHEK1/BLM/RFC4/FOXP3/GREM1/FIGNL1/MIS18A/CHTF18/ESCO2/PARPBP/CHEK2/GMNN/TICRR/H2AX/CCT5/POLQ/RAD51AP1/DDX11/AUNIP/PIF1/DSCC1/MCIDAS/E2F7/PKIB/TWIST1	42
GO:0022617	GO:0022617	extracellular matrix disassembly	15/899	78/17913	6.45857413969304e-06	0.000360269658619889	0.000328359691893408	MMP11/TIMP1/MMP1/MMP12/ADAM8/FAP/MMP9/MMP13/MELTF/MMP3/CTSV/MMP10/SCUBE3/PRSS2/MMP7	15
GO:0016266	GO:0016266	O-glycan processing	13/899	60/17913	6.75279695864276e-06	0.000372401405003333	0.00033941689976336	B3GNT3/GALNT7/GCNT3/GALNT14/B3GNT6/MUC20/MUC3A/GALNT6/MUC13/MUC4/MUC16/MUC5B/MUC21	13
GO:0051784	GO:0051784	negative regulation of nuclear division	12/899	52/17913	7.62451146884415e-06	0.000415750046722479	0.000378926046032917	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/CHEK1/TRIP13/HORMAD1	12
GO:0000083	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	9/899	29/17913	7.82634462942108e-06	0.000422013894295339	0.000384635089272835	RRM2/CDC6/CDC45/CDT1/CCNE1/ORC1/TYMS/E2F7/E2F1	9
GO:0140013	GO:0140013	meiotic nuclear division	21/899	142/17913	8.297432434811e-06	0.000434409112737178	0.000395932432835169	TOP2A/CDC20/PLK1/C11orf80/NCAPH/P3H4/ASPM/AURKA/SGO1/TTK/FANCA/FANCD2/ESPL1/BRIP1/TRIP13/TDRKH/FIGNL1/SGO2/SYCE3/HORMAD1/BRDT	21
GO:0042770	GO:0042770	signal transduction in response to DNA damage	20/899	131/17913	8.31725184553995e-06	0.000434409112737178	0.000395932432835169	CCNB1/PLK1/CNOT11/E2F8/FOXM1/TFAP4/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK1/DTL/CHEK2/E2F7/E2F1/MIF/PMAIP1/SFN/TWIST1	20
GO:1901605	GO:1901605	alpha-amino acid metabolic process	26/899	200/17913	8.32475736339533e-06	0.000434409112737178	0.000395932432835169	PYCR1/ALDH18A1/GPT2/PPAT/PSAT1/ERO1A/AGMAT/PRDX4/SHMT2/P4HB/PYCR3/GFPT1/ASNS/EGLN3/IL4I1/SLC7A11/SLC6A8/PLOD2/CKMT1A/ADSS1/CKMT1B/HGD/GCLC/HAL/CPS1/BHMT2	26
GO:0044774	GO:0044774	mitotic DNA integrity checkpoint	16/899	90/17913	9.24078513158391e-06	0.000472058213090281	0.000430246860087707	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/DONSON/AURKA/SOX4/CDK1/BLM/CHEK2/TICRR/CLSPN/E2F7/E2F1/SFN	16
GO:0051225	GO:0051225	spindle assembly	16/899	90/17913	9.24078513158391e-06	0.000472058213090281	0.000430246860087707	CDC20/RCC1/PLK1/SPAG5/TPX2/NEK2/KIF4A/AURKB/MYBL2/KIF11/ASPM/AURKA/KIFC1/KIF23/CHEK2/RACGAP1	16
GO:0061436	GO:0061436	establishment of skin barrier	8/899	23/17913	9.74437017107846e-06	0.000492598212919206	0.000448967581785874	TMEM79/GRHL3/ABCA12/FA2H/CLDN4/KRT16/GRHL1/SFN	8
GO:0045839	GO:0045839	negative regulation of mitotic nuclear division	11/899	45/17913	1.0093862806941e-05	0.000505005321670975	0.000460275762504243	CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/TTK/MAD2L1/CHEK1/TRIP13	11
GO:0000077	GO:0000077	DNA damage checkpoint	20/899	133/17913	1.04936127485808e-05	0.000519647986416964	0.000473621490542818	CCNB1/PLK1/CNOT11/E2F8/CDC25C/GTSE1/DONSON/AURKA/SOX4/CDK1/CHEK1/BLM/BRIP1/DTL/CHEK2/H2AX/CLSPN/E2F7/E2F1/SFN	20
GO:0043588	GO:0043588	skin development	42/899	412/17913	1.0657952531197e-05	0.000522454986200999	0.000476179867475701	LGR4/FERMT1/COL1A1/TMEM79/KRT80/COL3A1/CYP27B1/PKP3/ST14/ABCB6/CNFN/GRHL3/ABCA12/COL5A2/OVOL1/COL5A1/CDH3/KRT8/FA2H/LIPM/DSP/COMP/KRT18/CLDN4/KRT16/DSG2/KRTAP4-1/GRHL1/KRT15/SFN/COL1A2/CTSV/HOXC13/GAL/GJB3/KRT6A/SPRR1B/KRT81/ITGB4/IVL/KRT17/KLK12	42
GO:0050000	GO:0050000	chromosome localization	14/899	72/17913	1.14331584887756e-05	0.00054935760540622	0.000500699655756491	CDCA8/CCNB1/SPAG5/KIF2C/DLGAP5/CENPF/CDCA5/CDT1/NDC80/KIFC1/KIF14/KIF22/FAM83D/CENPE	14
GO:0051303	GO:0051303	establishment of chromosome localization	14/899	72/17913	1.14331584887756e-05	0.00054935760540622	0.000500699655756491	CDCA8/CCNB1/SPAG5/KIF2C/DLGAP5/CENPF/CDCA5/CDT1/NDC80/KIFC1/KIF14/KIF22/FAM83D/CENPE	14
GO:0006275	GO:0006275	regulation of DNA replication	17/899	102/17913	1.19937086827574e-05	0.000570641845464919	0.000520098698503061	CDC6/E2F8/CCNA2/CDT1/DONSON/DNA2/CDK1/BLM/RFC4/CHTF18/ESCO2/CHEK2/GMNN/TICRR/DSCC1/MCIDAS/E2F7	17
GO:1901988	GO:1901988	negative regulation of cell cycle phase transition	30/899	254/17913	1.21280286717012e-05	0.000571430321784135	0.000520817337542038	CDC20/CCNB1/PLK1/EZH2/CNOT11/AURKB/E2F8/CENPF/CDC25C/GTSE1/CDT1/NDC80/DONSON/AURKA/SOX4/TTK/MAD2L1/CDK1/CHEK1/BLM/TRIP13/DTL/CHEK2/TICRR/CLSPN/OVOL1/E2F7/E2F1/CDKN2A/SFN	30
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	34/899	308/17913	1.41231382396172e-05	0.000659034518046754	0.00060066221541368	CDC20/CCNB1/PLK1/ZWINT/EZH2/CNOT11/AURKB/BUB1B/E2F8/CENPF/CDC25C/GTSE1/CDT1/NDC80/DONSON/AURKA/SOX4/KNTC1/BUB1/TTK/MAD2L1/CDK1/CHEK1/BLM/TRIP13/CHEK2/TICRR/CLSPN/FAP/OVOL1/E2F7/E2F1/CDKN2A/SFN	34
GO:0006977	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	12/899	56/17913	1.71431022536077e-05	0.000792337859397695	0.000722158553079293	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0030261	GO:0030261	chromosome condensation	9/899	32/17913	1.91326870241615e-05	0.00087595217102128	0.000798366940174048	TOP2A/CCNB1/NUSAP1/CDCA5/NCAPH/NCAPG/CDK1/NCAPG2/ERN2	9
GO:0090329	GO:0090329	regulation of DNA-dependent DNA replication	11/899	48/17913	1.95726385652019e-05	0.000887719765952566	0.000809092250378536	E2F8/CDT1/DONSON/BLM/RFC4/CHTF18/CHEK2/GMNN/TICRR/DSCC1/E2F7	11
GO:0030330	GO:0030330	DNA damage response, signal transduction by p53 class mediator	17/899	106/17913	2.02127582399576e-05	0.000908264034615873	0.00082781686280996	CCNB1/CNOT11/E2F8/FOXM1/TFAP4/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/MIF/PMAIP1/SFN/TWIST1	17
GO:0072431	GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	12/899	57/17913	2.07334320833803e-05	0.000914721326369498	0.000833702216405399	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:1902400	GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	12/899	57/17913	2.07334320833803e-05	0.000914721326369498	0.000833702216405399	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0044773	GO:0044773	mitotic DNA damage checkpoint	15/899	86/17913	2.21441684849972e-05	0.000968159005925147	0.000882406789700884	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/DONSON/AURKA/SOX4/CDK1/BLM/CHEK2/CLSPN/E2F7/E2F1/SFN	15
GO:0043044	GO:0043044	ATP-dependent chromatin remodeling	14/899	77/17913	2.54515860140476e-05	0.00110282631184083	0.0010051462822465	HJURP/CENPA/CENPU/CENPL/CENPI/KNL1/CENPM/MIS18A/CENPK/OIP5/CENPH/CENPW/H4C8/H4C5	14
GO:0007080	GO:0007080	mitotic metaphase plate congression	10/899	41/17913	2.60895949702336e-05	0.00112046729549154	0.00102122476073518	CDCA8/CCNB1/KIF2C/CDCA5/CDT1/NDC80/KIFC1/KIF14/KIF22/CENPE	10
GO:0033561	GO:0033561	regulation of water loss via skin	8/899	26/17913	2.71415929618936e-05	0.00114537522299191	0.00104392653204464	TMEM79/GRHL3/ABCA12/FA2H/CLDN4/KRT16/GRHL1/SFN	8
GO:0061217	GO:0061217	regulation of mesonephros development	8/899	26/17913	2.71415929618936e-05	0.00114537522299191	0.00104392653204464	LGR4/SIX4/GREM1/SIX1/BASP1/SIX2/HOXB7/AGT	8
GO:0072413	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	12/899	59/17913	2.99195236635821e-05	0.00123050379948613	0.0011215150618588	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:1902402	GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	12/899	59/17913	2.99195236635821e-05	0.00123050379948613	0.0011215150618588	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:1902403	GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	12/899	59/17913	2.99195236635821e-05	0.00123050379948613	0.0011215150618588	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0032200	GO:0032200	telomere organization	22/899	167/17913	3.28422546550332e-05	0.00133935682219224	0.0012207267055325	NEK2/RECQL4/AURKB/CCT3/GNL3/EXO1/DKC1/CCNE1/POLE2/DNA2/RAD51/FEN1/BLM/RFC4/CCT5/PIF1/CCNE2/H3C10/H3C4/H4C8/PKIB/H4C5	22
GO:0006735	GO:0006735	NADH regeneration	8/899	27/17913	3.68809918304316e-05	0.00146707748650069	0.00133713483754507	GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/ENO3	8
GO:0061621	GO:0061621	canonical glycolysis	8/899	27/17913	3.68809918304316e-05	0.00146707748650069	0.00133713483754507	GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/ENO3	8
GO:0061718	GO:0061718	glucose catabolic process to pyruvate	8/899	27/17913	3.68809918304316e-05	0.00146707748650069	0.00133713483754507	GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/ENO3	8
GO:0070268	GO:0070268	cornification	17/899	112/17913	4.19566039875359e-05	0.00165540974919928	0.00150878605011233	TMEM79/KRT80/PKP3/ST14/KRT8/LIPM/DSP/KRT18/KRT16/DSG2/KRT15/KRT6A/SPRR1B/KRT81/IVL/KRT17/KLK12	17
GO:0090307	GO:0090307	mitotic spindle assembly	11/899	52/17913	4.35405758485727e-05	0.0017040517305897	0.00155311969198389	CDC20/PLK1/TPX2/KIF4A/AURKB/MYBL2/KIF11/KIFC1/KIF23/CHEK2/RACGAP1	11
GO:0061615	GO:0061615	glycolytic process through fructose-6-phosphate	8/899	28/17913	4.93741967443634e-05	0.00190169029206663	0.00173325292163588	GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/ENO3	8
GO:0061620	GO:0061620	glycolytic process through glucose-6-phosphate	8/899	28/17913	4.93741967443634e-05	0.00190169029206663	0.00173325292163588	GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/ENO3	8
GO:0046365	GO:0046365	monosaccharide catabolic process	12/899	62/17913	5.02643796193789e-05	0.00192073255348698	0.00175060856328745	FUT2/GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/SORD/ALDOA/FUT8/FUT6/ENO3	12
GO:2001251	GO:2001251	negative regulation of chromosome organization	18/899	125/17913	5.1682023814127e-05	0.0019594754810153	0.0017859199347612	TOP2A/CDC20/CCNB1/PLK1/AURKB/CENPF/CDT1/NDC80/HMGA1/TTK/MAD2L1/ESPL1/FOXP3/MCM2/TRIP13/PIF1/DNMT3B/TWIST1	18
GO:1901991	GO:1901991	negative regulation of mitotic cell cycle phase transition	27/899	235/17913	5.29425319774419e-05	0.00199170626113586	0.00181529595568511	CDC20/CCNB1/PLK1/EZH2/CNOT11/AURKB/E2F8/CENPF/CDC25C/GTSE1/CDT1/NDC80/DONSON/AURKA/SOX4/TTK/MAD2L1/CDK1/BLM/TRIP13/CHEK2/TICRR/CLSPN/E2F7/E2F1/CDKN2A/SFN	27
GO:0031571	GO:0031571	mitotic G1 DNA damage checkpoint	12/899	63/17913	5.92913528750511e-05	0.00219649569085972	0.0020019466836558	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0044819	GO:0044819	mitotic G1/S transition checkpoint	12/899	63/17913	5.92913528750511e-05	0.00219649569085972	0.0020019466836558	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0006302	GO:0006302	double-strand break repair	25/899	211/17913	5.98508434554558e-05	0.00220042532794945	0.0020055282631565	FOXM1/CDCA5/RAD54L/XRCC2/TONSL/DNA2/TIMELESS/RAD51/FEN1/CHEK1/BLM/BRIP1/TRIP13/FIGNL1/ESCO2/PARPBP/CHEK2/H2AX/POLQ/RAD51AP1/DDX11/AUNIP/H4C8/TWIST1/H4C5	25
GO:0051231	GO:0051231	spindle elongation	5/899	10/17913	6.42271107069665e-05	0.00234356517489405	0.00213598986300493	KIF4A/AURKB/PRC1/KIF23/RACGAP1	5
GO:0061213	GO:0061213	positive regulation of mesonephros development	7/899	22/17913	6.87765404118045e-05	0.00249083992998871	0.00227022013205344	LGR4/SIX4/GREM1/SIX1/BASP1/HOXB7/AGT	7
GO:0044783	GO:0044783	G1 DNA damage checkpoint	12/899	64/17913	6.9684421698759e-05	0.00250502591484502	0.00228314962945953	CCNB1/CNOT11/E2F8/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/E2F7/E2F1/SFN	12
GO:0019320	GO:0019320	hexose catabolic process	11/899	55/17913	7.51599818719575e-05	0.00268199552959272	0.00244444461165608	FUT2/GAPDH/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/FUT8/FUT6/ENO3	11
GO:0022616	GO:0022616	DNA strand elongation	6/899	16/17913	8.15156112020934e-05	0.00286663232727362	0.00261272767560028	GINS1/GINS2/DNA2/FEN1/RFC4/GINS4	6
GO:0051382	GO:0051382	kinetochore assembly	6/899	16/17913	8.15156112020934e-05	0.00286663232727362	0.00261272767560028	CENPF/CENPA/CENPK/CENPE/CENPH/CENPW	6
GO:0000723	GO:0000723	telomere maintenance	20/899	154/17913	9.0322249150139e-05	0.00315348111601169	0.00287416956402033	NEK2/RECQL4/AURKB/CCT3/GNL3/EXO1/DKC1/CCNE1/POLE2/DNA2/RAD51/FEN1/BLM/RFC4/CCT5/PIF1/CCNE2/H4C8/PKIB/H4C5	20
GO:0071156	GO:0071156	regulation of cell cycle arrest	16/899	108/17913	9.41759448975597e-05	0.00325609160688986	0.00296769159221126	CCNB1/CNOT11/E2F8/FOXM1/TFAP4/CDC25C/GTSE1/AURKA/SOX4/CDK1/CHEK2/FAP/E2F7/E2F1/MIF/SFN	16
GO:0090189	GO:0090189	regulation of branching involved in ureteric bud morphogenesis	7/899	23/17913	9.46031148921224e-05	0.00325609160688986	0.00296769159221126	LGR4/SIX4/GREM1/SIX1/SIX2/HOXB7/AGT	7
GO:0044839	GO:0044839	cell cycle G2/M phase transition	28/899	257/17913	9.91103653359879e-05	0.00338720142940528	0.00308718869638118	CCNB1/PLK1/CCNB2/TPX2/NEK2/AURKB/MELK/CENPF/FOXM1/CDC25C/HMMR/CCNA2/GTSE1/PKMYT1/DONSON/AURKA/KIF14/CDK1/CHEK1/BLM/DTL/CDC25A/PLK4/CHEK2/TICRR/CLSPN/TUBG1/CIT	28
GO:0045132	GO:0045132	meiotic chromosome segregation	12/899	67/17913	0.000110810632504645	0.00376058740940588	0.003427502964921	PLK1/NCAPH/P3H4/SGO1/TTK/FANCD2/ESPL1/BRIP1/TRIP13/SGO2/SYCE3/HORMAD1	12
GO:0051984	GO:0051984	positive regulation of chromosome segregation	7/899	24/17913	0.000127802742023212	0.00430071880658189	0.00391979360032473	CCNB1/DLGAP5/CDC6/CDT1/FEN1/ESPL1/DDX11	7
GO:0009064	GO:0009064	glutamine family amino acid metabolic process	12/899	68/17913	0.000128498707388085	0.00430071880658189	0.00391979360032473	PYCR1/ALDH18A1/PPAT/AGMAT/PYCR3/GFPT1/ASNS/SLC7A11/ADSS1/GCLC/HAL/CPS1	12
GO:0000910	GO:0000910	cytokinesis	19/899	147/17913	0.000143049955937021	0.00475494134357783	0.00433378453386707	KIF20A/PLK1/NUSAP1/CEP55/KIF4A/AURKB/ANLN/CDC6/MYO19/E2F8/PRC1/CENPA/ECT2/KIF14/ESPL1/KIF23/RACGAP1/E2F7/CIT	19
GO:0000281	GO:0000281	mitotic cytokinesis	12/899	69/17913	0.000148551400337007	0.00490421731860879	0.0044698387698969	KIF20A/PLK1/NUSAP1/CEP55/KIF4A/ANLN/CENPA/ECT2/ESPL1/KIF23/RACGAP1/CIT	12
GO:0072331	GO:0072331	signal transduction by p53 class mediator	28/899	264/17913	0.000157054886910408	0.00514991463632576	0.00469377407395118	RMI2/CCNB1/TPX2/CNOT11/AURKB/E2F8/FOXM1/TFAP4/CDC25C/GTSE1/EXO1/AURKA/SOX4/DNA2/CDK1/CHEK1/BOP1/BLM/RFC4/BRIP1/E2F2/CHEK2/E2F7/E2F1/MIF/PMAIP1/SFN/TWIST1	28
GO:0000086	GO:0000086	G2/M transition of mitotic cell cycle	26/899	238/17913	0.000165859581610059	0.00538517847072964	0.0049082000138831	CCNB1/PLK1/CCNB2/TPX2/NEK2/AURKB/MELK/CENPF/FOXM1/CDC25C/HMMR/CCNA2/PKMYT1/DONSON/AURKA/KIF14/CDK1/BLM/DTL/CDC25A/PLK4/CHEK2/TICRR/CLSPN/TUBG1/CIT	26
GO:0001501	GO:0001501	skeletal system development	43/899	479/17913	0.000166448953350391	0.00538517847072964	0.0049082000138831	COL10A1/MDK/SOX4/SIX4/COL1A1/TYMS/TIMP1/GREM1/COL3A1/TFAP2A/POC1A/PITX1/CCN4/COL11A1/SULF1/SRD5A1/SERPINH1/RUNX2/SIX1/TBX15/BMP8A/MMP9/MMP13/COMP/ADAMTS12/TNFSF11/PITX2/LOXL2/COL1A2/SIX2/HOXC9/TWIST1/HOXA10/HOXC11/HOXB7/HOXC10/DLL3/COL9A2/PTHLH/INHA/HOXB9/SP5/ARSL	43
GO:0051782	GO:0051782	negative regulation of cell division	6/899	18/17913	0.00017330795360295	0.00556995694592791	0.00507661220661969	AURKB/ORC6/E2F8/ASPM/BLM/E2F7	6
GO:0051988	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	5/899	12/17913	0.000185518731488215	0.00592317370994939	0.00539854369607673	CCNB1/SPAG5/NEK2/ECT2/RACGAP1	5
